play_id,penaltySeverity,penaltyMinutes
2018020070_246,Minor,2
2018020070_247,Minor,2
2018020070_248,Minor,2
2018020070_258,Minor,2
2018020057_31,Minor,2
2018020057_165,Minor,2
2018020057_197,Minor,2
2018020057_215,Minor,2
2018020057_239,Minor,2
2018020057_282,Minor,2
2018020058_30,Minor,2
2018020058_51,Minor,2
2018020058_124,Minor,2
2018020058_153,Minor,2
2018020058_254,Minor,2
2018020059_42,Minor,2
2018020059_53,Minor,2
2018020059_75,Minor,2
2018020059_132,Minor,2
2018020059_209,Minor,2
2018020059_320,Minor,2
2018020061_114,Minor,2
2018020061_115,Minor,2
2018020061_116,Minor,2
2018020061_213,Minor,2
2018020061_229,Minor,2
2018020061_233,Minor,2
2018020061_272,Minor,2
2018020061_298,Minor,2
2018020061_309,Minor,2
2018020061_310,Minor,2
2018020061_336,Minor,2
2018020061_337,Minor,2
2018020061_338,Minor,2
2018020061_339,Minor,2
2018020060_56,Minor,2
2018020060_61,Minor,2
2018020060_90,Minor,2
2018020060_102,Minor,2
2018020060_144,Minor,2
2018020060_145,Minor,2
2018020060_181,Minor,2
2018020060_190,Minor,2
2018020060_192,Minor,2
2018020060_193,Minor,2
2018020060_213,Minor,2
2018020060_240,Minor,2
2018020060_254,Minor,2
2018020060_275,Minor,2
2018020060_280,Minor,2
2018020060_285,Minor,2
2018020060_286,Minor,2
2018020060_307,Minor,2
2018020062_127,Minor,2
2018020062_170,Minor,2
2018020062_184,Minor,2
2018020062_223,Minor,2
2018020062_225,Minor,2
2018020062_242,Bench Minor,2
2018020062_313,Minor,2
2018020062_374,Bench Minor,2
2018020063_18,Minor,2
2018020063_44,Minor,2
2018020063_84,Minor,2
2018020063_114,Minor,2
2018020063_115,Minor,2
2018020063_158,Minor,2
2018020063_211,Minor,2
2018020063_230,Minor,2
2018020063_246,Minor,2
2018020063_261,Minor,2
2018020063_301,Minor,2
2018020063_302,Minor,2
2018020063_303,Minor,2
2018020063_310,Minor,2
2018020064_23,Minor,2
2018020064_29,Minor,2
2018020064_56,Minor,2
2018020064_85,Minor,2
2018020064_91,Minor,2
2018020064_159,Minor,2
2018020064_181,Minor,2
2018020064_193,Minor,2
2018020064_217,Penalty Shot,0
2018020064_281,Minor,2
2018020065_9,Minor,2
2018020065_36,Minor,2
2018020065_122,Minor,2
2018020065_139,Minor,2
2018020065_213,Minor,2
2018020065_224,Minor,2
2018020066_193,Minor,2
2018020066_224,Minor,2
2018020066_277,Minor,2
2018020067_119,Minor,2
2018020067_143,Minor,2
2018020067_158,Minor,2
2018020067_197,Minor,2
2018020067_224,Minor,2
2018020068_48,Minor,2
2018020068_62,Minor,2
2018020068_72,Minor,2
2018020068_182,Minor,2
2018020068_202,Minor,2
2018020068_222,Minor,2
2018020068_241,Minor,2
2018020069_77,Minor,2
2018020069_102,Minor,2
2018020069_149,Minor,2
2018020069_183,Minor,2
2018020069_232,Minor,2
2018020069_312,Minor,2
2018020069_315,Minor,2
2018020069_316,Minor,2
2018020070_73,Minor,2
2018020070_92,Minor,2
2018020070_130,Minor,2
2018020070_171,Minor,2
2018020070_187,Minor,2
2018020070_246,Minor,2
2018020070_247,Minor,2
2018020070_248,Minor,2
2018020070_258,Minor,2
2018020071_22,Minor,2
2018020071_56,Minor,2
2018020071_90,Minor,2
2018020071_139,Minor,2
2018020071_142,Minor,2
2018020071_236,Minor,2
2018020071_263,Minor,2
2018020071_299,Minor,4
2018020071_305,Minor,2
2018020071_315,Bench Minor,2
2018020072_60,Minor,2
2018020072_170,Minor,2
2018020072_194,Minor,2
2018020072_197,Minor,2
2018020072_285,Minor,2
2018020073_39,Minor,2
2018020073_52,Minor,2
2018020073_210,Minor,2
2018020073_252,Minor,2
2018020071_22,Minor,2
2018020071_56,Minor,2
2018020071_90,Minor,2
2018020071_139,Minor,2
2018020071_142,Minor,2
2018020071_236,Minor,2
2018020071_263,Minor,2
2018020071_299,Minor,4
2018020071_305,Minor,2
2018020071_315,Bench Minor,2
2018020072_60,Minor,2
2018020072_170,Minor,2
2018020072_194,Minor,2
2018020072_197,Minor,2
2018020072_285,Minor,2
2018020073_39,Minor,2
2018020073_52,Minor,2
2018020073_210,Minor,2
2018020073_252,Minor,2
2018020074_32,Minor,2
2018020074_105,Minor,2
2018020074_186,Minor,2
2018020074_203,Minor,2
2018020074_262,Minor,2
2018020075_47,Penalty Shot,0
2018020075_96,Minor,2
2018020075_118,Minor,2
2018020075_179,Minor,2
2018020075_180,Minor,2
2018020075_192,Minor,2
2018020075_203,Minor,2
2018020075_220,Minor,2
2018020075_313,Major,5
2018020075_315,Major,5
2018020075_324,Minor,2
2018020075_344,Minor,2
2018020076_28,Minor,2
2018020076_79,Minor,2
2018020076_95,Minor,2
2018020076_175,Minor,2
2018020076_196,Minor,2
2018020076_252,Minor,2
2018020077_7,Minor,2
2018020077_19,Minor,2
2018020077_63,Minor,2
2018020077_95,Minor,2
2018020077_109,Minor,2
2018020077_125,Major,5
2018020077_126,Major,5
2018020077_215,Minor,2
2018020077_289,Minor,2
2018020074_32,Minor,2
2018020074_105,Minor,2
2018020074_186,Minor,2
2018020074_203,Minor,2
2018020074_262,Minor,2
2018020075_47,Penalty Shot,0
2018020075_96,Minor,2
2018020075_118,Minor,2
2018020075_179,Minor,2
2018020075_180,Minor,2
2018020075_192,Minor,2
2018020075_203,Minor,2
2018020075_220,Minor,2
2018020075_313,Major,5
2018020075_315,Major,5
2018020075_324,Minor,2
2018020075_344,Minor,2
2018020076_28,Minor,2
2018020076_79,Minor,2
2018020076_95,Minor,2
2018020076_175,Minor,2
2018020076_196,Minor,2
2018020076_252,Minor,2
2018020077_7,Minor,2
2018020077_19,Minor,2
2018020077_63,Minor,2
2018020077_95,Minor,2
2018020077_109,Minor,2
2018020077_125,Major,5
2018020077_126,Major,5
2018020077_215,Minor,2
2018020077_289,Minor,2
2018020078_20,Minor,2
2018020078_43,Minor,2
2018020078_47,Minor,2
2018020078_48,Minor,2
2018020078_75,Minor,2
2018020078_86,Minor,2
2018020078_130,Minor,2
2018020078_160,Minor,2
2018020078_203,Major,5
2018020078_204,Major,5
2018020078_211,Minor,2
2018020078_218,Minor,2
2018020078_268,Minor,2
2018020079_75,Minor,2
2018020079_89,Minor,2
2018020079_120,Minor,2
2018020079_163,Minor,2
2018020079_170,Major,5
2018020079_171,Major,5
2018020079_194,Minor,4
2018020079_263,Minor,2
2018020079_267,Minor,2
2018020079_350,Minor,2
2018020080_74,Minor,2
2018020080_87,Minor,2
2018020080_153,Minor,2
2018020080_204,Minor,2
2018020080_205,Minor,2
2018020080_206,Minor,2
2018020080_207,Misconduct,10
2018020080_208,Misconduct,10
2018020080_318,Minor,2
2018020081_129,Minor,2
2018020081_157,Minor,2
2018020081_158,Minor,2
2018020082_71,Minor,2
2018020082_94,Minor,2
2018020082_127,Minor,2
2018020082_163,Minor,2
2018020082_255,Minor,2
2018020083_32,Minor,2
2018020083_59,Minor,2
2018020083_95,Minor,2
2018020083_132,Minor,2
2018020083_155,Minor,2
2018020083_156,Minor,2
2018020083_295,Minor,2
2018020084_56,Minor,2
2018020084_103,Bench Minor,2
2018020084_154,Minor,2
2018020084_225,Minor,2
2018020084_262,Minor,2
2018020085_64,Minor,2
2018020085_104,Minor,2
2018020085_122,Minor,2
2018020085_133,Bench Minor,2
2018020085_173,Minor,2
2018020085_190,Minor,2
2018020085_277,Minor,2
2018020085_291,Minor,2
2018020085_332,Minor,2
2018020078_20,Minor,2
2018020078_43,Minor,2
2018020078_47,Minor,2
2018020078_48,Minor,2
2018020078_75,Minor,2
2018020078_86,Minor,2
2018020078_130,Minor,2
2018020078_160,Minor,2
2018020078_203,Major,5
2018020078_204,Major,5
2018020078_211,Minor,2
2018020078_218,Minor,2
2018020078_268,Minor,2
2018020079_75,Minor,2
2018020079_89,Minor,2
2018020079_120,Minor,2
2018020079_163,Minor,2
2018020079_170,Major,5
2018020079_171,Major,5
2018020079_194,Minor,4
2018020079_263,Minor,2
2018020079_267,Minor,2
2018020079_350,Minor,2
2018020080_74,Minor,2
2018020080_87,Minor,2
2018020080_153,Minor,2
2018020080_204,Minor,2
2018020080_205,Minor,2
2018020080_206,Minor,2
2018020080_207,Misconduct,10
2018020080_208,Misconduct,10
2018020080_318,Minor,2
2018020081_129,Minor,2
2018020081_157,Minor,2
2018020081_158,Minor,2
2018020082_71,Minor,2
2018020082_94,Minor,2
2018020082_127,Minor,2
2018020082_163,Minor,2
2018020082_255,Minor,2
2018020083_32,Minor,2
2018020083_59,Minor,2
2018020083_95,Minor,2
2018020083_132,Minor,2
2018020083_155,Minor,2
2018020083_156,Minor,2
2018020083_295,Minor,2
2018020084_56,Minor,2
2018020084_103,Bench Minor,2
2018020084_154,Minor,2
2018020084_225,Minor,2
2018020084_262,Minor,2
2018020085_64,Minor,2
2018020085_104,Minor,2
2018020085_122,Minor,2
2018020085_133,Bench Minor,2
2018020085_173,Minor,2
2018020085_190,Minor,2
2018020085_277,Minor,2
2018020085_291,Minor,2
2018020085_332,Minor,2
2018020086_11,Major,5
2018020086_12,Major,5
2018020086_54,Minor,2
2018020086_73,Minor,2
2018020086_94,Minor,2
2018020086_102,Minor,2
2018020086_130,Minor,2
2018020086_186,Minor,2
2018020086_216,Minor,2
2018020086_254,Minor,2
2018020086_265,Minor,2
2018020087_53,Minor,2
2018020087_121,Minor,2
2018020087_141,Minor,2
2018020087_176,Minor,2
2018020087_198,Minor,2
2018020087_221,Minor,2
2018020087_273,Minor,2
2018020087_297,Minor,2
2018020088_111,Minor,2
2018020088_118,Minor,2
2018020088_145,Minor,2
2018020088_156,Minor,2
2018020088_199,Minor,2
2018020088_228,Minor,2
2018020088_235,Minor,2
2018020088_274,Minor,2
2018020089_74,Minor,2
2018020089_89,Major,5
2018020089_90,Major,5
2018020089_94,Minor,2
2018020089_105,Minor,2
2018020089_163,Minor,2
2018020089_181,Minor,2
2018020089_229,Minor,2
2018020089_230,Minor,2
2018020089_243,Minor,2
2018020089_248,Minor,2
2018020086_11,Major,5
2018020086_12,Major,5
2018020086_54,Minor,2
2018020086_73,Minor,2
2018020086_94,Minor,2
2018020086_102,Minor,2
2018020086_130,Minor,2
2018020086_186,Minor,2
2018020086_216,Minor,2
2018020086_254,Minor,2
2018020086_265,Minor,2
2018020087_53,Minor,2
2018020087_121,Minor,2
2018020087_141,Minor,2
2018020087_176,Minor,2
2018020087_198,Minor,2
2018020087_221,Minor,2
2018020087_273,Minor,2
2018020087_297,Minor,2
2018020088_111,Minor,2
2018020088_118,Minor,2
2018020088_145,Minor,2
2018020088_156,Minor,2
2018020088_199,Minor,2
2018020088_228,Minor,2
2018020088_235,Minor,2
2018020088_274,Minor,2
2018020089_74,Minor,2
2018020089_89,Major,5
2018020089_90,Major,5
2018020089_94,Minor,2
2018020089_105,Minor,2
2018020089_163,Minor,2
2018020089_181,Minor,2
2018020089_229,Minor,2
2018020089_230,Minor,2
2018020089_243,Minor,2
2018020089_248,Minor,2
2018020090_74,Bench Minor,2
2018020090_173,Minor,2
2018020090_177,Minor,2
2018020091_13,Minor,2
2018020091_34,Minor,2
2018020091_66,Major,5
2018020091_67,Major,5
2018020091_81,Minor,2
2018020091_95,Minor,2
2018020091_100,Minor,2
2018020091_102,Minor,2
2018020091_140,Minor,2
2018020091_159,Minor,2
2018020091_163,Minor,2
2018020091_188,Minor,2
2018020091_225,Minor,2
2018020091_236,Minor,2
2018020092_24,Minor,2
2018020092_73,Minor,2
2018020092_209,Minor,2
2018020092_245,Minor,2
2018020093_52,Minor,2
2018020093_79,Minor,2
2018020093_123,Minor,2
2018020093_151,Minor,2
2018020093_188,Minor,2
2018020093_189,Minor,2
2018020093_190,Minor,2
2018020093_211,Minor,2
2018020093_253,Minor,2
2018020093_274,Minor,2
2018020093_331,Minor,2
2018020094_92,Minor,2
2018020094_98,Minor,2
2018020094_201,Minor,2
2018020094_202,Minor,2
2018020094_216,Minor,2
2018020094_234,Minor,2
2018020094_313,Misconduct,10
2018020094_314,Misconduct,10
2018020094_315,Misconduct,10
2018020094_316,Misconduct,10
2018020095_25,Minor,2
2018020095_138,Minor,2
2018020095_139,Minor,2
2018020095_272,Minor,2
2018020096_45,Minor,2
2018020096_90,Minor,2
2018020096_163,Minor,2
2018020096_269,Minor,2
2018020096_301,Minor,2
2018020096_302,Minor,2
2018020096_303,Minor,2
2018020096_305,Minor,2
2018020096_313,Minor,2
2018020097_8,Minor,2
2018020097_87,Minor,2
2018020097_91,Minor,2
2018020097_128,Minor,2
2018020097_159,Minor,2
2018020097_219,Minor,2
2018020097_223,Minor,2
2018020098_14,Minor,4
2018020098_33,Minor,2
2018020098_46,Minor,2
2018020098_63,Minor,2
2018020098_81,Minor,2
2018020098_97,Minor,2
2018020098_122,Minor,2
2018020098_146,Minor,2
2018020098_256,Minor,2
2018020098_285,Minor,2
2018020098_294,Minor,2
2018020098_327,Minor,2
2018020098_328,Major,5
2018020098_329,Major,5
2018020090_74,Bench Minor,2
2018020090_173,Minor,2
2018020090_177,Minor,2
2018020091_13,Minor,2
2018020091_34,Minor,2
2018020091_66,Major,5
2018020091_67,Major,5
2018020091_81,Minor,2
2018020091_95,Minor,2
2018020091_100,Minor,2
2018020091_102,Minor,2
2018020091_140,Minor,2
2018020091_159,Minor,2
2018020091_163,Minor,2
2018020091_188,Minor,2
2018020091_225,Minor,2
2018020091_236,Minor,2
2018020092_24,Minor,2
2018020092_73,Minor,2
2018020092_209,Minor,2
2018020092_245,Minor,2
2018020093_52,Minor,2
2018020093_79,Minor,2
2018020093_123,Minor,2
2018020093_151,Minor,2
2018020093_188,Minor,2
2018020093_189,Minor,2
2018020093_190,Minor,2
2018020093_211,Minor,2
2018020093_253,Minor,2
2018020093_274,Minor,2
2018020093_331,Minor,2
2018020094_92,Minor,2
2018020094_98,Minor,2
2018020094_201,Minor,2
2018020094_202,Minor,2
2018020094_216,Minor,2
2018020094_234,Minor,2
2018020094_313,Misconduct,10
2018020094_314,Misconduct,10
2018020094_315,Misconduct,10
2018020094_316,Misconduct,10
2018020095_25,Minor,2
2018020095_138,Minor,2
2018020095_139,Minor,2
2018020095_272,Minor,2
2018020096_45,Minor,2
2018020096_90,Minor,2
2018020096_163,Minor,2
2018020096_269,Minor,2
2018020096_301,Minor,2
2018020096_302,Minor,2
2018020096_303,Minor,2
2018020096_305,Minor,2
2018020096_313,Minor,2
2018020097_8,Minor,2
2018020097_87,Minor,2
2018020097_91,Minor,2
2018020097_128,Minor,2
2018020097_159,Minor,2
2018020097_219,Minor,2
2018020097_223,Minor,2
2018020098_14,Minor,4
2018020098_33,Minor,2
2018020098_46,Minor,2
2018020098_63,Minor,2
2018020098_81,Minor,2
2018020098_97,Minor,2
2018020098_122,Minor,2
2018020098_146,Minor,2
2018020098_256,Minor,2
2018020098_285,Minor,2
2018020098_294,Minor,2
2018020098_327,Minor,2
2018020098_328,Major,5
2018020098_329,Major,5
2018020099_25,Minor,2
2018020099_68,Minor,2
2018020099_126,Minor,2
2018020099_164,Minor,2
2018020099_165,Minor,2
2018020099_216,Minor,2
2018020099_219,Bench Minor,2
2018020099_231,Minor,2
2018020099_274,Minor,2
2018020099_282,Minor,2
2018020099_317,Minor,2
2018020099_333,Minor,2
2018020100_22,Minor,2
2018020100_62,Minor,2
2018020100_133,Minor,2
2018020100_141,Minor,2
2018020100_176,Minor,2
2018020101_173,Minor,2
2018020101_191,Minor,4
2018020101_270,Minor,2
2018020101_301,Minor,2
2018020099_25,Minor,2
2018020099_68,Minor,2
2018020099_126,Minor,2
2018020099_164,Minor,2
2018020099_165,Minor,2
2018020099_216,Minor,2
2018020099_219,Bench Minor,2
2018020099_231,Minor,2
2018020099_274,Minor,2
2018020099_282,Minor,2
2018020099_317,Minor,2
2018020099_333,Minor,2
2018020100_22,Minor,2
2018020100_62,Minor,2
2018020100_133,Minor,2
2018020100_141,Minor,2
2018020100_176,Minor,2
2018020101_173,Minor,2
2018020101_191,Minor,4
2018020101_270,Minor,2
2018020101_301,Minor,2
2018020102_23,Minor,2
2018020102_55,Minor,2
2018020102_77,Minor,2
2018020102_101,Minor,2
2018020102_125,Minor,2
2018020102_133,Minor,2
2018020102_134,Minor,2
2018020102_168,Minor,2
2018020102_186,Minor,2
2018020102_235,Minor,2
2018020103_19,Minor,2
2018020103_72,Minor,2
2018020103_160,Minor,2
2018020103_172,Minor,2
2018020103_183,Minor,2
2018020103_197,Minor,2
2018020103_269,Major,5
2018020103_270,Major,5
2018020103_281,Minor,2
2018020103_296,Minor,2
2018020103_341,Minor,2
2018020103_342,Minor,2
2018020103_353,Minor,2
2018020105_6,Minor,2
2018020105_24,Minor,2
2018020105_68,Minor,2
2018020105_135,Major,5
2018020105_136,Major,5
2018020105_244,Minor,2
2018020105_245,Minor,2
2018020105_253,Minor,2
2018020105_254,Minor,2
2018020105_255,Minor,2
2018020104_44,Minor,2
2018020104_58,Minor,2
2018020104_107,Minor,2
2018020104_108,Minor,2
2018020104_135,Minor,2
2018020104_162,Minor,2
2018020104_208,Minor,2
2018020104_272,Minor,2
2018020104_305,Minor,2
2018020106_86,Minor,2
2018020106_115,Minor,2
2018020106_194,Minor,2
2018020106_213,Minor,2
2018020106_283,Minor,2
2018020106_300,Minor,2
2018020106_309,Minor,2
2018020106_321,Minor,2
2018020107_6,Minor,2
2018020107_25,Minor,2
2018020107_86,Minor,2
2018020107_128,Minor,2
2018020107_188,Minor,2
2018020107_207,Minor,2
2018020107_290,Minor,2
2018020108_146,Minor,2
2018020108_148,Minor,2
2018020108_180,Bench Minor,2
2018020108_189,Minor,2
2018020108_206,Minor,2
2018020108_219,Minor,2
2018020108_236,Penalty Shot,0
2018020108_239,Minor,2
2018020108_312,Minor,2
2018020109_63,Minor,2
2018020109_70,Minor,2
2018020109_84,Minor,2
2018020109_122,Minor,2
2018020109_137,Minor,2
2018020109_151,Minor,2
2018020109_195,Minor,2
2018020110_93,Minor,2
2018020110_107,Minor,2
2018020110_153,Minor,2
2018020110_191,Minor,2
2018020110_205,Minor,2
2018020110_207,Minor,2
2018020110_228,Minor,2
2018020110_251,Minor,2
2018020110_258,Minor,2
2018020112_48,Minor,2
2018020112_57,Minor,2
2018020112_93,Major,5
2018020112_94,Major,5
2018020112_116,Bench Minor,2
2018020112_172,Minor,2
2018020113_14,Minor,2
2018020113_35,Minor,2
2018020113_52,Minor,2
2018020113_119,Minor,2
2018020113_141,Minor,2
2018020113_164,Minor,2
2018020113_260,Minor,2
2018020111_19,Minor,2
2018020111_41,Minor,2
2018020111_55,Minor,2
2018020111_120,Minor,2
2018020111_153,Minor,2
2018020111_166,Minor,2
2018020111_240,Minor,2
2018020111_270,Minor,2
2018020114_71,Minor,2
2018020114_157,Minor,2
2018020114_158,Minor,2
2018020114_175,Major,5
2018020114_176,Major,5
2018020114_184,Minor,2
2018020114_258,Minor,2
2018020114_259,Minor,2
2018020114_260,Minor,2
2018020114_261,Minor,2
2018020114_271,Misconduct,10
2018020114_272,Minor,2
2018020114_273,Minor,2
2018020114_274,Misconduct,10
2018020114_275,Minor,2
2018020114_276,Misconduct,10
2018020114_277,Misconduct,10
2018020114_293,Major,5
2018020114_295,Major,5
2018020102_23,Minor,2
2018020102_55,Minor,2
2018020102_77,Minor,2
2018020102_101,Minor,2
2018020102_125,Minor,2
2018020102_133,Minor,2
2018020102_134,Minor,2
2018020102_168,Minor,2
2018020102_186,Minor,2
2018020102_235,Minor,2
2018020103_19,Minor,2
2018020103_72,Minor,2
2018020103_160,Minor,2
2018020103_172,Minor,2
2018020103_183,Minor,2
2018020103_197,Minor,2
2018020103_269,Major,5
2018020103_270,Major,5
2018020103_281,Minor,2
2018020103_296,Minor,2
2018020103_341,Minor,2
2018020103_342,Minor,2
2018020103_353,Minor,2
2018020105_6,Minor,2
2018020105_24,Minor,2
2018020105_68,Minor,2
2018020105_135,Major,5
2018020105_136,Major,5
2018020105_244,Minor,2
2018020105_245,Minor,2
2018020105_253,Minor,2
2018020105_254,Minor,2
2018020105_255,Minor,2
2018020104_44,Minor,2
2018020104_58,Minor,2
2018020104_107,Minor,2
2018020104_108,Minor,2
2018020104_135,Minor,2
2018020104_162,Minor,2
2018020104_208,Minor,2
2018020104_272,Minor,2
2018020104_305,Minor,2
2018020106_86,Minor,2
2018020106_115,Minor,2
2018020106_194,Minor,2
2018020106_213,Minor,2
2018020106_283,Minor,2
2018020106_300,Minor,2
2018020106_309,Minor,2
2018020106_321,Minor,2
2018020107_6,Minor,2
2018020107_25,Minor,2
2018020107_86,Minor,2
2018020107_128,Minor,2
2018020107_188,Minor,2
2018020107_207,Minor,2
2018020107_290,Minor,2
2018020108_146,Minor,2
2018020108_148,Minor,2
2018020108_180,Bench Minor,2
2018020108_189,Minor,2
2018020108_206,Minor,2
2018020108_219,Minor,2
2018020108_236,Penalty Shot,0
2018020108_239,Minor,2
2018020108_312,Minor,2
2018020109_63,Minor,2
2018020109_70,Minor,2
2018020109_84,Minor,2
2018020109_122,Minor,2
2018020109_137,Minor,2
2018020109_151,Minor,2
2018020109_195,Minor,2
2018020110_93,Minor,2
2018020110_107,Minor,2
2018020110_153,Minor,2
2018020110_191,Minor,2
2018020110_205,Minor,2
2018020110_207,Minor,2
2018020110_228,Minor,2
2018020110_251,Minor,2
2018020110_258,Minor,2
2018020112_48,Minor,2
2018020112_57,Minor,2
2018020112_93,Major,5
2018020112_94,Major,5
2018020112_116,Bench Minor,2
2018020112_172,Minor,2
2018020113_14,Minor,2
2018020113_35,Minor,2
2018020113_52,Minor,2
2018020113_119,Minor,2
2018020113_141,Minor,2
2018020113_164,Minor,2
2018020113_260,Minor,2
2018020111_19,Minor,2
2018020111_41,Minor,2
2018020111_55,Minor,2
2018020111_120,Minor,2
2018020111_153,Minor,2
2018020111_166,Minor,2
2018020111_240,Minor,2
2018020111_270,Minor,2
2018020114_71,Minor,2
2018020114_157,Minor,2
2018020114_158,Minor,2
2018020114_175,Major,5
2018020114_176,Major,5
2018020114_184,Minor,2
2018020114_258,Minor,2
2018020114_259,Minor,2
2018020114_260,Minor,2
2018020114_261,Minor,2
2018020114_271,Misconduct,10
2018020114_272,Minor,2
2018020114_273,Minor,2
2018020114_274,Misconduct,10
2018020114_275,Minor,2
2018020114_276,Misconduct,10
2018020114_277,Misconduct,10
2018020114_293,Major,5
2018020114_295,Major,5
2018020116_56,Minor,2
2018020116_82,Minor,2
2018020116_108,Minor,2
2018020116_129,Minor,2
2018020116_162,Minor,2
2018020116_185,Minor,2
2018020116_186,Minor,2
2018020116_259,Minor,2
2018020116_282,Minor,2
2018020115_108,Minor,2
2018020115_113,Minor,2
2018020115_114,Bench Minor,2
2018020115_202,Minor,2
2018020115_257,Minor,2
2018020115_323,Minor,2
2018020117_80,Minor,2
2018020117_118,Minor,2
2018020117_134,Major,5
2018020117_135,Major,5
2018020117_170,Minor,2
2018020117_190,Minor,2
2018020117_208,Minor,2
2018020117_266,Minor,2
2018020116_56,Minor,2
2018020116_82,Minor,2
2018020116_108,Minor,2
2018020116_129,Minor,2
2018020116_162,Minor,2
2018020116_185,Minor,2
2018020116_186,Minor,2
2018020116_259,Minor,2
